division,Month_names,spei_gamma_03,lat,lon,tmp,pre
38,May,-0.009446173,5.75,4.75,27.480833,208.35583
38,November,-0.0052584168,5.75,4.75,27.6525,91.32333
38,October,-0.0028946765,5.75,4.75,26.526667,224.13333
38,September,-0.007224826,5.75,4.75,25.988333,218.48584
39,April,0.00089127506,5.75,5.25,28.048334,170.56584
39,August,-0.0053439853,5.75,5.25,25.256666,204.0075
39,December,-2.8901538e-06,5.75,5.25,27.394167,31.986668
39,February,-0.005259385,5.75,5.25,28.739166,54.860836
39,January,-3.629904e-06,5.75,5.25,27.370834,24.45
39,July,-9.83252e-06,5.75,5.25,25.354168,315.30417
39,June,-0.0033134203,5.75,5.25,26.150833,289.6975
39,March,-0.0017866557,5.75,5.25,28.761667,117.04833
39,May,-0.010768726,5.75,5.25,27.280834,227.82167
39,November,-0.002027872,5.75,5.25,27.445833,82.973335
39,October,-0.0021613655,5.75,5.25,26.425001,251.49251
39,September,-0.0045754625,5.75,5.25,25.776667,297.08667
40,April,0.0021564213,5.75,5.75,28.050001,176.28
40,August,-8.0476286e-07,5.75,5.75,25.348333,243.1425
40,December,-0.0030024224,5.75,5.75,27.294167,27.939167
40,February,-0.0022115314,5.75,5.75,28.638334,52.740833
40,January,-6.3238444e-06,5.75,5.75,27.270834,24.2275
40,July,-4.6748123e-06,5.75,5.75,25.4475,340.41
40,June,-0.00056711695,5.75,5.75,26.250834,283.45584
40,March,-1.3803885e-05,5.75,5.75,28.659166,116.590004
40,May,-0.005251247,5.75,5.75,27.278334,228.39084
40,November,-0.00022552414,5.75,5.75,27.333334,84.06167
40,October,0.002935962,5.75,5.75,26.420834,256.15335
40,September,2.3770712e-05,5.75,5.75,25.763334,323.52585
41,April,0.0032758191,5.75,6.25,28.060833,174.9325
41,August,1.49182615e-05,5.75,6.25,25.359167,260.46
41,December,-0.0040896493,5.75,6.25,26.994167,25.795834
41,February,-0.0018195178,5.75,6.25,28.445,50.105
41,January,-7.096537e-06,5.75,6.25,27.083334,25.1275
41,July,-1.0948705e-06,5.75,6.25,25.355001,336.25085
41,June,8.07527e-08,5.75,6.25,26.16,279.04166
41,March,-0.00084452773,5.75,6.25,28.5725,113.589165
41,May,-5.238798e-06,5.75,6.25,27.183334,231.30917
41,November,-8.905849e-06,5.75,6.25,27.140833,81.96167
41,October,0.00203509,5.75,6.25,26.333334,253.09001
41,September,0.00014869438,5.75,6.25,25.765001,334.48917
42,April,0.0024841817,5.75,6.75,28.066668,172.21251
42,August,1.163055e-05,5.75,6.75,25.3775,268.52335
42,December,-0.0031561018,5.75,6.75,26.790834,23.755001
42,February,-0.0025534262,5.75,6.75,28.351667,46.004166
42,January,-6.7293104e-06,5.75,6.75,26.883333,23.3025
42,July,-6.348826e-07,5.75,6.75,25.454166,326.4525
42,June,-1.2117865e-06,5.75,6.75,26.164167,280.45584
42,March,-0.0031206885,5.75,6.75,28.576668,110.37583
42,May,0.0005398865,5.75,6.75,27.175835,233.705
42,November,-8.959944e-06,5.75,6.75,27.040834,79.79417
42,October,0.00093010877,5.75,6.75,26.241667,254.65916
42,September,0.0011967128,5.75,6.75,25.7675,342.22418
43,April,0.0009070507,5.75,7.25,27.779167,172.43083
43,August,4.829249e-06,5.75,7.25,25.185001,282.47333
43,December,-0.00559081,5.75,7.25,26.291668,21.394167
43,February,-0.0028322737,5.75,7.25,27.964167,41.245834
43,January,-0.0042609633,5.75,7.25,26.495,22.534166
43,July,-2.1166168e-06,5.75,7.25,25.175001,320.1275
43,June,-3.720265e-06,5.75,7.25,25.973333,283.23
43,March,-0.005235689,5.75,7.25,28.195833,110.715004
43,May,0.000390636,5.75,7.25,26.895834,238.54916
43,November,-0.005775532,5.75,7.25,26.636667,80.86
43,October,-0.004157038,5.75,7.25,26.046667,257.0875
43,September,0.00077005016,5.75,7.25,25.4725,350.10666
44,April,0.0029082831,5.75,7.75,27.988333,172.99667
44,August,6.5382105e-06,5.75,7.75,25.196667,303.67834
44,December,-0.0038754698,5.75,7.75,26.286667,21.169167
44,February,-0.006076859,5.75,7.75,28.076668,39.465836
44,January,-0.003427219,5.75,7.75,26.410833,21.84
44,July,4.8914615e-07,5.75,7.75,25.380835,320.4475
44,June,6.1500276e-07,5.75,7.75,26.186666,291.555
44,March,-0.0030654427,5.75,7.75,28.403334,109.684166
44,May,0.0023245506,5.75,7.75,26.999166,239.37418
44,November,-0.004360639,5.75,7.75,26.645834,82.3375
44,October,-0.003871353,5.75,7.75,26.1625,262.0575
44,September,0.0017146842,5.75,7.75,25.6825,357.29584
45,April,0.0015267779,5.75,8.25,27.5975,179.57834
45,August,3.530671e-06,5.75,8.25,24.711666,334.99167
45,December,-0.0012493583,5.75,8.25,25.581667,20.715834
45,February,-0.0047938223,5.75,8.25,27.476667,42.765
45,January,-4.0860605e-06,5.75,8.25,25.820833,19.929167
45,July,5.137742e-06,5.75,8.25,24.885834,330.23
45,June,4.627024e-07,5.75,8.25,25.7925,297.25583
45,March,-0.0024446642,5.75,8.25,27.824167,113.11833
45,May,0.003957554,5.75,8.25,26.603334,241.06416
45,November,-0.00045222315,5.75,8.25,26.15,83.61083
45,October,-0.0031112698,5.75,8.25,25.67,268.13666
45,September,0.0025050205,5.75,8.25,25.289167,371.06168
46,April,0.0022491938,5.75,8.75,27.215834,187.01083
46,August,-1.0048893e-06,5.75,8.75,24.407501,369.93167
46,December,-9.921186e-06,5.75,8.75,25.190834,19.1225
46,February,-0.00805857,5.75,8.75,26.987501,50.575
46,January,-3.4691843e-06,5.75,8.75,25.324167,16.298334
46,July,3.7040352e-06,5.75,8.75,24.579166,345.41833
46,June,-3.8024814e-06,5.75,8.75,25.486668,304.00168
46,March,-0.0018902359,5.75,8.75,27.4375,119.54917
46,May,0.0034441696,5.75,8.75,26.294167,237.28667
46,November,-7.847914e-06,5.75,8.75,25.76,84.61584
46,October,-0.0034433736,5.75,8.75,25.375834,279.07333
46,September,0.00026506739,5.75,8.75,24.975,384.55585
47,April,0.004017168,5.75,9.25,27.635834,190.10667
47,August,-0.00038972488,5.75,9.25,24.7175,398.06168
47,December,-6.322904e-06,5.75,9.25,25.393333,17.390001
47,February,-0.0058010677,5.75,9.25,27.1975,55.889168
47,January,-0.0057164175,5.75,9.25,25.440834,13.698334
47,July,-0.0016523647,5.75,9.25,24.988333,353.1975
47,June,-3.4276861e-06,5.75,9.25,25.995834,303.02917
47,March,-2.63489e-06,5.75,9.25,27.754168,121.7425
47,May,2.1868734e-06,5.75,9.25,26.815,234.115
47,November,-6.4925835e-06,5.75,9.25,26.079166,82.339165
47,October,-0.0027271023,5.75,9.25,25.800001,285.80835
47,September,1.3148778e-05,5.75,9.25,25.3875,396.64
48,April,0.005249122,5.75,9.75,26.0575,181.15834
48,August,5.912742e-06,5.75,9.75,22.83,389.6825
48,December,-4.1795893e-06,5.75,9.75,23.800001,13.080833
48,February,-0.008740285,5.75,9.75,25.5,39.695835
48,January,-0.008099901,5.75,9.75,24.148335,10.060834
48,July,4.045287e-06,5.75,9.75,22.995,322.57666
48,June,0.0001301402,5.75,9.75,23.893333,277.38834
48,March,-2.2927998e-07,5.75,9.75,25.866667,118.990005
48,May,1.8918577e-06,5.75,9.75,24.818335,219.83
48,November,-4.119629e-06,5.75,9.75,24.2025,70.56084
48,October,-0.0018392915,5.75,9.75,23.915834,272.96167
48,September,7.637746e-06,5.75,9.75,23.2925,387.66833
49,April,0.0056469543,5.75,10.25,22.6725,183.08167
49,August,7.827525e-06,5.75,10.25,19.038334,349.23083
49,December,-2.430329e-06,5.75,10.25,20.300835,11.975
49,February,-0.0052522,5.75,10.25,21.716667,30.975
49,January,-0.004567453,5.75,10.25,20.884167,9.941667
49,July,3.89937e-06,5.75,10.25,19.001667,283.155
49,June,-7.0546133e-07,5.75,10.25,19.900833,244.08084
49,March,2.8782523e-07,5.75,10.25,21.781668,124.457504
49,May,1.9323236e-06,5.75,10.25,20.9225,203.9175
49,November,-3.439872e-06,5.75,10.25,20.111668,64.70333
49,October,-0.0009217143,5.75,10.25,19.916668,253.44751
49,September,8.0784475e-06,5.75,10.25,19.298334,362.70584
50,April,0.006672114,5.75,10.75,23.782501,166.18584
50,August,9.398154e-06,5.75,10.75,21.0475,320.745
50,December,-1.9978402e-06,5.75,10.75,21.800001,8.0575
50,February,-0.003589529,5.75,10.75,23.416668,15.219167
50,January,-1.2406097e-06,5.75,10.75,22.3875,7.376667
50,July,3.4213028e-06,5.75,10.75,20.913334,262.87418
50,June,-2.266548e-06,5.75,10.75,21.503334,224.44751
50,March,-5.0670155e-07,5.75,10.75,23.793333,110.083336
50,May,0.0011766655,5.75,10.75,22.434168,199.7625
50,November,-2.713327e-06,5.75,10.75,21.819166,61.30417
50,October,-1.3949757e-06,5.75,10.75,21.620834,256.90668
50,September,9.84647e-06,5.75,10.75,20.990833,344.66083
51,April,0.007978792,5.75,11.25,25.7925,150.62666
51,August,0.0004496664,5.75,11.25,22.960001,279.11417
51,December,-1.6459186e-06,5.75,11.25,23.604166,5.2283335
51,February,-0.009370782,5.75,11.25,25.419167,11.895
51,January,-9.03962e-07,5.75,11.25,24.084167,4.7283335
51,July,-1.2557023e-06,5.75,11.25,22.815834,233.50084
51,June,-4.2501333e-06,5.75,11.25,23.508333,208.37001
51,March,-7.770102e-07,5.75,11.25,25.889168,94.56417
51,May,0.0034518612,5.75,11.25,24.534166,195.61583
51,November,-3.5835394e-06,5.75,11.25,23.821667,59.45667
51,October,-3.2344572e-06,5.75,11.25,23.623333,257.1575
51,September,0.00020862803,5.75,11.25,23.099167,321.73584
52,April,0.008887632,5.75,11.75,25.388334,142.29001
52,August,0.0059989984,5.75,11.75,22.678333,245.19917
52,December,-1.4644116e-06,5.75,11.75,23.2175,5.0725
52,February,-0.011246666,5.75,11.75,25.009167,11.865
52,January,-0.0022703689,5.75,11.75,23.684168,4.6716666
52,July,-0.0037315364,5.75,11.75,22.519167,209.63
52,June,-0.00068736,5.75,11.75,23.2075,194.70834
52,March,-1.4856923e-06,5.75,11.75,25.58,87.63333
52,May,0.0043120296,5.75,11.75,24.236668,190.97751
52,November,-0.00047338428,5.75,11.75,23.51,56.791668
52,October,-0.0027368849,5.75,11.75,23.320833,253.265
52,September,0.0021077164,5.75,11.75,22.804167,303.6175
53,April,0.007201642,5.75,12.25,25.475834,130.7825
53,August,0.0015323176,5.75,12.25,22.7925,222.06834
53,December,-1.0004655e-06,5.75,12.25,23.1175,6.06
53,February,-0.013452065,5.75,12.25,25.008333,12.818334
53,January,-0.0029791142,5.75,12.25,23.573334,4.4825
53,July,-0.0068564746,5.75,12.25,22.6225,192.37917
53,June,-0.0012108018,5.75,12.25,23.323334,185.48167
53,March,-2.1570283e-06,5.75,12.25,25.671667,80.74084
53,May,0.0040798327,5.75,12.25,24.3375,187.11334
53,November,-0.002082099,5.75,12.25,23.6025,53.766666
53,October,-0.013764409,5.75,12.25,23.421667,250.63918
53,September,0.003693023,5.75,12.25,23.001667,290.50333
54,April,0.0070743794,5.75,12.75,25.880835,126.777504
54,August,0.00511071,5.75,12.75,23.095833,213.0375
54,December,-5.99334e-07,5.75,12.75,23.420834,7.0833335
54,February,-0.013457256,5.75,12.75,25.414167,14.842501
54,January,-0.0011783639,5.75,12.75,23.894167,3.2291667
54,July,-0.004902928,5.75,12.75,23.023335,186.6125
54,June,-0.0023039868,5.75,12.75,23.7275,180.22917
54,March,-2.6187186e-06,5.75,12.75,26.17,75.67917
54,May,0.004992723,5.75,12.75,24.739166,183.15834
54,November,-0.0014322023,5.75,12.75,23.995834,52.9425
54,October,-0.013337304,5.75,12.75,23.819166,246.44917
54,September,0.006932657,5.75,12.75,23.411667,278.29666
55,April,0.007739225,5.75,13.25,25.773335,126.747505
55,August,0.0022278796,5.75,13.25,23.006666,210.42084
55,December,1.0493754e-06,5.75,13.25,23.220833,9.085834
55,February,-0.012183477,5.75,13.25,25.215,15.558333
55,January,-0.0016977185,5.75,13.25,23.701668,5.425
55,July,-0.0035653908,5.75,13.25,22.928333,184.07918
55,June,-0.0033379379,5.75,13.25,23.625,178.19333
55,March,-2.8150778e-06,5.75,13.25,26.056667,73.559166
55,May,0.006482912,5.75,13.25,24.635,179.61583
55,November,-1.6219449e-06,5.75,13.25,23.888334,52.548336
55,October,-0.006300522,5.75,13.25,23.718334,240.16167
55,September,0.006231956,5.75,13.25,23.319166,267.86502
56,April,0.0070502707,5.75,13.75,25.570833,125.97083
56,August,5.686896e-06,5.75,13.75,22.821667,215.70584
56,December,6.0719515e-07,5.75,13.75,23.1175,9.9775
56,February,-0.011956031,5.75,13.75,25.116667,15.471667
56,January,-0.0007483271,5.75,13.75,23.6075,5.284167
56,July,-0.0017154338,5.75,13.75,22.83,184.76584
56,June,-0.0096639935,5.75,13.75,23.522501,175.73334
56,March,-2.3852335e-06,5.75,13.75,25.854168,72.53333
56,May,0.0059935767,5.75,13.75,24.530834,173.61751
56,November,-1.8115932e-06,5.75,13.75,23.775833,52.335835
56,October,-0.0032543906,5.75,13.75,23.5125,230.34
56,September,0.0035395653,5.75,13.75,23.116667,259.99835
57,April,0.0065188115,5.75,14.25,25.067501,124.75167
57,August,5.270599e-06,5.75,14.25,22.321667,224.50084
57,December,-1.9380213e-06,5.75,14.25,22.918333,9.690833
57,February,-0.012523767,5.75,14.25,24.7225,15.420834
57,January,-0.0017315183,5.75,14.25,23.418333,7.2725
57,July,-0.001814946,5.75,14.25,22.430834,187.71916
57,June,-0.012572763,5.75,14.25,23.128334,173.7475
57,March,-1.7576463e-06,5.75,14.25,25.4625,71.84417
57,May,0.004197068,5.75,14.25,24.033333,170.45084
57,November,-0.0026708539,5.75,14.25,23.362501,48.705
57,October,-0.0024714966,5.75,14.25,23.121668,223.42584
57,September,2.6107068e-06,5.75,14.25,22.6325,255.27751
58,April,-0.0025286966,6.25,2.75,28.445,133.77167
58,August,-0.013647232,6.25,2.75,25.350834,77.2875
58,December,-6.4565656e-06,6.25,2.75,27.800835,31.0975
58,February,-3.9130887e-06,6.25,2.75,28.960001,47.928333
58,January,-9.692799e-06,6.25,2.75,27.761667,30.970835
58,July,-3.4788925e-05,6.25,2.75,25.575834,143.49667
58,June,-5.969017e-06,6.25,2.75,26.435,258.69083
58,March,-5.610815e-06,6.25,2.75,28.960835,105.69417
58,May,-0.0045567583,6.25,2.75,27.701668,196.47334
58,November,-1.4547204e-05,6.25,2.75,27.7675,72.47083
58,October,-0.01158665,6.25,2.75,26.616667,177.06584
58,September,-0.013235018,6.25,2.75,25.910833,149.64084
59,April,-3.945125e-06,6.25,3.25,28.442501,136.21916
59,August,-0.013701022,6.25,3.25,25.3475,90.66
59,December,-2.4450942e-06,6.25,3.25,27.813334,34.189167
59,February,-3.0087824e-06,6.25,3.25,29.061666,45.745834
59,January,-3.5740345e-06,6.25,3.25,27.770834,33.670002
59,July,-9.442291e-06,6.25,3.25,25.57,159.12834
59,June,-5.9521135e-06,6.25,3.25,26.4375,262.94333
59,March,-8.959448e-06,6.25,3.25,29.063334,105.840836
59,May,-9.525343e-06,6.25,3.25,27.693335,202.90668
59,November,-1.3113945e-05,6.25,3.25,27.879168,72.152504
59,October,-0.0059964466,6.25,3.25,26.721666,188.58667
59,September,-0.012465637,6.25,3.25,26.01,165.77667
60,April,-3.9938127e-06,6.25,3.75,28.341667,136.74918
60,August,-0.011087136,6.25,3.75,25.348333,105.262505
60,December,-8.827774e-08,6.25,3.75,27.715834,35.493336
60,February,-3.2455398e-06,6.25,3.75,29.0625,44.820835
60,January,-3.938571e-06,6.25,3.75,27.779167,31.925835
60,July,-9.389499e-06,6.25,3.75,25.563334,172.1725
60,June,-0.00089805765,6.25,3.75,26.438334,259.605
60,March,-6.2317276e-06,6.25,3.75,29.0725,104.04667
60,May,-0.0038885716,6.25,3.75,27.680834,202.81
60,November,-1.46311595e-05,6.25,3.75,27.784166,73.065
60,October,-0.006874574,6.25,3.75,26.625834,194.92
60,September,-0.010321063,6.25,3.75,25.9025,181.95917
61,April,-2.4988356e-06,6.25,4.25,28.438334,140.89334
61,August,-0.005021716,6.25,4.25,25.445,124.85917
61,December,1.348784e-06,6.25,4.25,27.7175,34.39417
61,February,-1.7892663e-06,6.25,4.25,29.166668,43.83
61,January,3.2703704e-07,6.25,4.25,27.785833,32.1225
61,July,-5.4185975e-06,6.25,4.25,25.665,185.70667
61,June,-0.00053974567,6.25,4.25,26.535833,256.70084
61,March,-5.1216184e-06,6.25,4.25,29.18,101.20583
61,May,-0.008370262,6.25,4.25,27.579166,199.6675
61,November,-0.0025289308,6.25,4.25,27.786667,76.200005
61,October,-0.0021968465,6.25,4.25,26.631666,200.26584
61,September,-0.007894881,6.25,4.25,25.994167,200.2625
62,April,0.0010663922,6.25,4.75,28.240833,158.48584
62,August,-0.0051411274,6.25,4.75,25.235834,161.15916
62,December,-5.4497895e-07,6.25,4.75,27.720833,25.523335
62,February,-0.0029349176,6.25,4.75,29.07,46.210835
62,January,-5.6548106e-07,6.25,4.75,27.5875,20.1075
62,July,-0.0008000299,6.25,4.75,25.455,271.46835
62,June,-0.0012213151,6.25,4.75,26.237501,277.2125
62,March,-6.4173046e-06,6.25,4.75,28.969168,104.56417
62,May,-0.009191385,6.25,4.75,27.4775,208.10583
62,November,-0.0052840747,6.25,4.75,27.789167,68.465836
62,October,-0.0025330076,6.25,4.75,26.631666,221.28917
62,September,-0.0064135375,6.25,4.75,25.790834,257.79584
63,April,0.0012878438,6.25,5.25,28.250834,160.45584
63,August,-0.0029331371,6.25,5.25,25.240833,191.75
63,December,-3.9401866e-06,6.25,5.25,27.519167,24.540834
63,February,-0.0034614257,6.25,5.25,28.959167,47.6675
63,January,-1.3586446e-06,6.25,5.25,27.485,18.735834
63,July,-1.3923281e-05,6.25,5.25,25.363335,297.095
63,June,-0.0036684766,6.25,5.25,26.251667,271.68585
63,March,-7.5545163e-06,6.25,5.25,28.9775,104.47833
63,May,-0.011363236,6.25,5.25,27.378334,209.1875
63,November,-0.0043250658,6.25,5.25,27.580833,67.23667
63,October,-0.0013705927,6.25,5.25,26.533333,228.30667
63,September,-0.003443249,6.25,5.25,25.782501,283.08167
64,April,0.0009004455,6.25,5.75,28.055834,163.22751
64,August,-6.2828417e-06,6.25,5.75,25.145,227.18668
64,December,-0.0032983443,6.25,5.75,27.105833,20.875834
64,February,-0.002845548,6.25,5.75,28.649168,47.200832
64,January,-3.882003e-06,6.25,5.75,27.17,16.511667
64,July,-0.0031723294,6.25,5.75,25.254168,315.7525
64,June,2.0105702e-07,6.25,5.75,26.157501,265.08585
64,March,-2.6564983e-05,6.25,5.75,28.77,103.38583
64,May,-0.0043951813,6.25,5.75,27.180834,209.625
64,November,-0.008060564,6.25,5.75,27.258333,67.183334
64,October,0.0015332738,6.25,5.75,26.330833,231.81084
64,September,-0.0020334867,6.25,5.75,25.666668,309.26584
65,April,0.0018953653,6.25,6.25,27.959167,162.73834
65,August,1.0558528e-05,6.25,6.25,25.049168,243.81168
65,December,-0.0045879204,6.25,6.25,26.705833,19.89
65,February,-0.0025973918,6.25,6.25,28.356667,41.935
65,January,-4.10117e-06,6.25,6.25,26.881666,16.816668
65,July,-0.0015935248,6.25,6.25,25.153334,310.9625
65,June,0.0014918909,6.25,6.25,25.9525,262.76917
65,March,-0.002208485,6.25,6.25,28.583334,99.23583
65,May,-7.2489725e-06,6.25,6.25,26.981667,215.72833
65,November,-0.0034646625,6.25,6.25,26.8575,63.85167
65,October,0.001846128,6.25,6.25,26.035833,232.2475
65,September,0.0009342185,6.25,6.25,25.463333,321.68417
66,April,0.0015068868,6.25,6.75,27.960835,157.46083
66,August,1.3690151e-05,6.25,6.75,25.055834,250.40834
66,December,-0.003166745,6.25,6.75,26.513334,16.580833
66,February,-0.0028331855,6.25,6.75,28.2675,34.325832
66,January,-4.22426e-06,6.25,6.75,26.692501,15.809167
66,July,1.75545e-06,6.25,6.75,25.158333,302.48083
66,June,-9.5000337e-07,6.25,6.75,25.958334,261.60834
66,March,-0.0042909835,6.25,6.75,28.485,94.93833
66,May,-4.5550446e-06,6.25,6.75,26.886667,220.27417
66,November,-7.8358225e-06,6.25,6.75,26.765833,61.97167
66,October,0.0018632157,6.25,6.75,26.043333,231.49251
66,September,0.0018683402,6.25,6.75,25.466667,327.34335
67,April,0.0012639776,6.25,7.25,27.976667,155.56416
67,August,9.796594e-06,6.25,7.25,25.07,257.75833
67,December,-0.002745373,6.25,7.25,26.2075,14.520834
67,February,-0.0048935656,6.25,7.25,28.165,29.044167
67,January,-0.0029712347,6.25,7.25,26.503334,16.269167
67,July,2.270608e-05,6.25,7.25,25.161667,293.12668
67,June,-2.4971823e-06,6.25,7.25,25.97,263.70166
67,March,-0.0069744587,6.25,7.25,28.493334,91.145004
67,May,0.0005868037,6.25,7.25,26.896667,224.92667
67,November,-0.0033462413,6.25,7.25,26.560833,57.390835
67,October,-0.0020750829,6.25,7.25,26.053333,232.93251
67,September,0.0005274072,6.25,7.25,25.469168,331.71835
68,April,-0.001246862,6.25,7.75,28.487501,153.99333
68,August,7.997058e-06,6.25,7.75,25.37,273.1375
68,December,-1.217693e-05,6.25,7.75,26.407501,14.005
68,February,-0.005614094,6.25,7.75,28.481667,26.605
68,January,-0.0027719212,6.25,7.75,26.613335,15.411667
68,July,-5.4949777e-07,6.25,7.75,25.571667,291.15085
68,June,-0.0028183965,6.25,7.75,26.376667,269.41583
68,March,-0.006996875,6.25,7.75,28.905834,89.388336
68,May,0.00048031996,6.25,7.75,27.294167,224.29916
68,November,-0.0037612433,6.25,7.75,26.859167,57.826668
68,October,-0.0031495893,6.25,7.75,26.3575,235.55501
68,September,0.0034328224,6.25,7.75,25.876667,335.98334
69,April,0.0020599454,6.25,8.25,27.989166,160.05751
69,August,6.4282094e-06,6.25,8.25,24.985834,304.03833
69,December,-1.1990437e-05,6.25,8.25,25.698334,12.9825
69,February,-0.012263391,6.25,8.25,27.896667,32.684166
69,January,-3.7311736e-06,6.25,8.25,25.925835,13.363334
69,July,8.363587e-07,6.25,8.25,25.180834,306.02917
69,June,-2.5452124e-07,6.25,8.25,25.981667,276.79834
69,March,-0.0025738103,6.25,8.25,28.4125,94.41
69,May,0.0038669896,6.25,8.25,26.896667,225.34418
69,November,-0.0010145848,6.25,8.25,26.266666,61.68
69,October,-0.002091286,6.25,8.25,25.968334,243.35834
69,September,0.004955186,6.25,8.25,25.481667,349.9125
70,April,0.0027358397,6.25,8.75,28.205,166.69751
70,August,5.419242e-06,6.25,8.75,25.090834,331.92416
70,December,-1.0980107e-05,6.25,8.75,25.7025,11.369166
70,February,-0.014337966,6.25,8.75,27.790834,38.370834
70,January,-4.08662e-06,6.25,8.75,25.925835,12.205833
70,July,2.9423973e-06,6.25,8.75,25.269167,316.18167
70,June,2.0802408e-06,6.25,8.75,26.18,280.51917
70,March,-0.0028297917,6.25,8.75,28.442501,98.39667
70,May,0.005013259,6.25,8.75,26.995,222.22917
70,November,-9.877452e-06,6.25,8.75,26.373333,64.035835
